# index, _pos
5361,"array([-403.79142909,  942.74453736])"
5362,"array([-3765.4300502 ,  5225.78452816])"
5363,"array([-950.94733249,  287.26845347])"
5364,"array([2755.91888764, 6536.62335179])"
5365,"array([244.66062377, 323.00122316])"
5366,"array([-520.85461997,  425.01276416])"
5367,"array([460.01738944,  32.2887352 ])"
5368,"array([  376.55214669, -7403.10482801])"
5369,"array([-3424.55383677,  3282.34668809])"
5370,"array([-3671.52122183,  3645.13509896])"
5371,"array([ 6844.5358867 , -1420.16673507])"
5372,"array([   -2.56271608, -2406.26002744])"
5373,"array([3994.05467537, -358.29132369])"
5374,"array([-4602.03465194, -2139.36996716])"
5375,"array([-5672.49846978,   290.69808675])"
5376,"array([2691.74414601, 4240.95392449])"
5377,"array([ 1231.8567656 , -4544.03271666])"
5378,"array([-3869.17536156,  6142.58951198])"
5379,"array([ 2319.81859705, -4303.56006824])"
5380,"array([ 2867.16544438, -3104.62705799])"
5381,"array([  916.69500137, -2464.03700698])"
5382,"array([-2550.70070754, -3082.51005342])"
5383,"array([-2361.15004098,  -351.21648691])"
5384,"array([-4349.16249327, -2548.50228054])"
5385,"array([ -59.75912439, -216.20320447])"
5386,"array([5112.16584263, 2935.11032728])"
5387,"array([6608.46746659,  571.85600163])"
5388,"array([-1510.58341802, -1832.37008539])"
5389,"array([3021.37746907, 7095.53728316])"
5390,"array([  507.40731867, -4525.9083371 ])"
5391,"array([4912.92250475, 2606.58963363])"
5392,"array([426.49520636, 266.82204765])"
5393,"array([5533.74501535,  204.91959148])"
5394,"array([1450.20996568, 3911.78427867])"
5395,"array([-687.96448116,  349.44187443])"
5396,"array([1308.17812439, 5812.62147783])"
5397,"array([2348.14204739, 3801.92477886])"
5398,"array([2317.9660088 , 4375.62414638])"
5399,"array([-1794.87998026,  3960.11347369])"
5400,"array([-516.24211132,  156.50341396])"
5401,"array([-1563.12516933,  1763.8940142 ])"
5402,"array([-469.29409   , -163.65898499])"
5403,"array([2442.27250845, -754.03082921])"
5404,"array([1905.69890018, 2211.80676805])"
5405,"array([ -549.20015725, -6494.80247165])"
5406,"array([1647.32986405, 2625.85189027])"
5407,"array([ 119.38601696, -128.67419492])"
5408,"array([ 169.43686576, -469.24896635])"
5409,"array([3326.47573279,  752.52174844])"
5410,"array([6294.99192256,  753.61976004])"
5411,"array([-227.53987879,  600.1162048 ])"
5412,"array([ 359.93823553, -213.50739285])"
5413,"array([ 1087.13643146, -3141.01222238])"
5414,"array([4356.34530649,  127.2748241 ])"
5415,"array([-348.8161129 , -311.73588297])"
5416,"array([  419.59349921, -5326.03619793])"
5417,"array([498.68630075, 470.92059877])"
5418,"array([-1870.91625929, -2325.1078634 ])"
5419,"array([ 2406.17526312, -3218.83482073])"
5420,"array([-2289.773907  ,  5758.94706283])"
5421,"array([5101.50907276,  134.49860605])"
5422,"array([-2442.06230728,  2872.48524609])"
5423,"array([4568.93868071, 4864.03693527])"
5424,"array([-4536.94734128, -1970.45669695])"
5425,"array([ 703.72558836, 3892.41122979])"
5426,"array([ 4914.81442041, -1957.12552935])"
5427,"array([ -72.84161906, -182.05607435])"
5428,"array([ 572.12642072, 7060.39190145])"
5429,"array([-6129.19589651,  1337.66406828])"
5430,"array([-1719.14921388,  1428.44073618])"
5431,"array([4193.71970942, 3998.49596767])"
5432,"array([ 272.19160837, 4033.43493826])"
5433,"array([ 3196.97221232, -6257.25364426])"
5434,"array([245.93975396, -97.61594494])"
5435,"array([-38.90724422, 609.83974948])"
5436,"array([2284.01431693,  116.54940056])"
5437,"array([-2672.77370032,  5406.32877826])"
5438,"array([-1705.95392799,  4915.01879823])"
5439,"array([ 3198.9651049 , -2706.06787872])"
5440,"array([-6062.68658082, -2157.68916387])"
5441,"array([ 76.88315934, 424.40007236])"
5442,"array([4983.41198154, 4163.2695254 ])"
5443,"array([-3350.54327154,   806.12906803])"
5444,"array([229.35214769, 793.76956563])"
5445,"array([-760.9611023 ,  345.84982583])"
5446,"array([-4360.09958287,   997.52963013])"
5447,"array([4933.47359732,  913.08868037])"
5448,"array([ 785.12879652, 5910.02406039])"
5449,"array([-1988.86334102, -2570.04611417])"
5450,"array([ 4305.124905 , -4513.3216361])"
5451,"array([6324.22505246, 4196.07900551])"
5452,"array([ 2699.62718622, -2760.006909  ])"
5453,"array([2950.6284486 , 3135.41626492])"
5454,"array([3071.88144264, 1215.8859506 ])"
5455,"array([-1731.20294541, -2150.15091644])"
5456,"array([-1495.70902546,  5189.41908084])"
5457,"array([  144.58129294, -3445.03258437])"
5458,"array([-5786.30596437,  -253.88236395])"
5459,"array([-4391.05245477, -5474.64494454])"
5460,"array([ 343.53817269, 5244.37269601])"
5461,"array([-5111.9428109 , -3629.17212143])"
5462,"array([5482.01050695, 3125.85742505])"
5463,"array([ 3194.85017862, -3761.93665789])"
5464,"array([382.04042603,  27.4229331 ])"
5465,"array([-665.06703185, -153.02377266])"
5466,"array([-2024.54238846,  2803.59963225])"
5467,"array([-5557.85701727,  1525.70219569])"
5468,"array([  296.60141393, -2107.80766928])"
5469,"array([  25.84411249, -685.87914603])"
5470,"array([1717.39940333, 5291.07471066])"
5471,"array([2704.68270414, 4605.3959238 ])"
5472,"array([    7.85240371, -7412.64927909])"
5473,"array([6586.26122187, 3754.925639  ])"
5474,"array([-3174.05749928, -5125.97437153])"
5475,"array([-7087.48302304,  2650.87624326])"
5476,"array([-2795.82434065, -1338.0052146 ])"
5477,"array([-497.1338818 ,  597.21455675])"
5478,"array([2157.0690578 ,  864.80263514])"
5479,"array([5017.50600491,  875.58346648])"
5480,"array([-4735.75505885, -5471.59715817])"
5481,"array([141.13076445, 475.19811224])"
5482,"array([-382.83036479, 4240.18473186])"
5483,"array([576.98397319, 462.74912533])"
5484,"array([   5.05190354, 3405.8868449 ])"
5485,"array([ 16.53617021, 721.39407028])"
5486,"array([ 3007.54193534, -1179.17338313])"
5487,"array([ 6023.94941138, -2404.87946069])"
5488,"array([-135.53877306,  -85.38364533])"
5489,"array([-1990.42532062, -3111.51773488])"
5490,"array([-4631.63923917, -5694.03468073])"
5491,"array([ 137.45946174, 4412.9455318 ])"
5492,"array([-3083.66325756,  6793.15321572])"
5493,"array([-1214.03227966, -3305.31144554])"
5494,"array([-1152.97868178,  1963.92854001])"
5495,"array([ -632.31642554, -7486.41213936])"
5496,"array([7630.20613093,  662.75808396])"
5497,"array([274.54789332, 110.35485836])"
5498,"array([-2331.37030085, -5936.6414897 ])"
5499,"array([-3508.01684383,  2788.81695052])"
5500,"array([-1940.43149229, -2938.63837308])"
5501,"array([-4094.93036618, -2689.47967203])"
5502,"array([-4673.69085882, -4862.99714627])"
5503,"array([-312.21233965,  737.56062614])"
5504,"array([-4700.97343906,   770.29363487])"
5505,"array([-429.53409895,   44.89801692])"
5506,"array([-1946.0806606 ,  -595.04999755])"
5507,"array([2916.63000928, 3059.52525362])"
5508,"array([-1799.84090481, -4042.40197682])"
5509,"array([-2464.54307101,  4362.06144272])"
5510,"array([399.81141312, -51.84893039])"
5511,"array([-970.40437657, 3210.88519575])"
5512,"array([4463.13649941, 4022.81431449])"
5513,"array([-3644.37364669, -6164.9059829 ])"
5514,"array([-4554.8755978,  3271.3191207])"
5515,"array([ 4327.25436996, -3195.40807172])"
5516,"array([-3221.0736161 , -5287.42327667])"
5517,"array([ 5840.16996671, -2334.60139755])"
5518,"array([-3132.40754871, -2366.93875057])"
5519,"array([-424.07970738,   21.4008708 ])"
5520,"array([ 1507.86531395, -3359.82560065])"
5521,"array([4131.19557792, 2820.1184111 ])"
5522,"array([-3344.16585777,   474.63406546])"
5523,"array([-4764.48634523, -4912.79524728])"
5524,"array([-6801.28185174, -1666.71155892])"
5525,"array([-3052.36391166, -2362.58988818])"
5526,"array([-4419.31580892, -1598.58892184])"
5527,"array([ 4229.54979139, -3656.48297474])"
5528,"array([4174.83154375, 4944.97452009])"
5529,"array([481.8748387 , 639.37448962])"
5530,"array([-567.05574554, 6383.45102291])"
5531,"array([-4010.3949166 ,  1265.93811809])"
5532,"array([-3605.29674333, -3467.34419722])"
5533,"array([165.36757875, 348.13532709])"
5534,"array([-6682.01243997, -3440.64792079])"
5535,"array([ 2404.46803877, -3663.90854102])"
5536,"array([ 5862.49529635, -3008.54847497])"
5537,"array([-2262.79991416, -2682.0038849 ])"
5538,"array([-3690.27444417,  1581.26378799])"
5539,"array([2061.09191631, 6062.21007923])"
5540,"array([-2889.53278248,  3397.94160956])"
5541,"array([ 33.30264349, 447.53942125])"
5542,"array([-403.68527702,  -83.38302372])"
5543,"array([-592.30256617, -171.88360908])"
5544,"array([-984.3057457 , 7180.77035703])"
5545,"array([-1637.17225333,  3139.53845383])"
5546,"array([4398.7852696 ,  -92.52253485])"
5547,"array([-463.2103635 ,  356.40158992])"
5548,"array([-6193.79044034, -1904.9473004 ])"
5549,"array([1908.24673214, 4096.17277077])"
5550,"array([4185.34608634, 1385.30396768])"
5551,"array([-2495.9447797 , -4701.36034765])"
5552,"array([5128.69370282, -683.9977401 ])"
5553,"array([3157.10439045,  139.36050389])"
5554,"array([ 825.21053697, 5004.09179486])"
5555,"array([275.72457319, 173.58356159])"
5556,"array([-4454.16107605,  -330.14276009])"
5557,"array([5843.48366192, 2558.47239625])"
5558,"array([1968.65450236, 6579.71765862])"
5559,"array([-1055.96359825, -6591.25794792])"
5560,"array([ 2168.3222102 , -2438.51407525])"
5561,"array([ 792.34230111, 3412.60382463])"
5562,"array([ 1771.22816755, -1016.02005548])"
5563,"array([-1271.37581179, -2706.02951941])"
5564,"array([244.78247463, 107.81432153])"
5565,"array([ 3052.80256879, -5153.65148011])"
5566,"array([-6681.75266683,   414.90133816])"
5567,"array([  727.13494792, -3430.1647484 ])"
5568,"array([ 4887.81428516, -1207.55168179])"
5569,"array([-6034.13239146,  2822.54022915])"
5570,"array([-282.65272459,  374.15945456])"
5571,"array([-1214.90322346,  4137.43406497])"
5572,"array([5713.66794257, 1557.85567883])"
5573,"array([-2151.48742346, -4459.458968  ])"
5574,"array([4762.85901502, 2416.85019798])"
5575,"array([  48.45811311, -693.33382238])"
5576,"array([-1028.39244435,  5998.62834466])"
5577,"array([4918.11194236, 1129.22269446])"
5578,"array([162.93612155, -50.91896453])"
5579,"array([329.93953237,  55.1003865 ])"
5580,"array([ 5474.32722018, -2605.36919348])"
5581,"array([4084.28595277, 1007.8888811 ])"
5582,"array([-1338.44088133, -1753.23071951])"
5583,"array([2174.52158964, 3828.37805026])"
5584,"array([-5811.33797084,  3406.18036762])"
5585,"array([ 4498.3027872 , -2291.40475353])"
5586,"array([2622.65521516, 4473.63183621])"
5587,"array([-3169.49822886, -6410.78931097])"
5588,"array([-4840.06657978, -5401.1740339 ])"
5589,"array([ 7296.73135228, -1080.1127838 ])"
5590,"array([-3738.8639639 , -1574.30103691])"
5591,"array([-1141.00813761,  2634.63225936])"
5592,"array([-1328.66383478,  3085.23986434])"
5593,"array([2529.62044572, 7058.44446073])"
5594,"array([ 1796.15048418, -3602.31705722])"
5595,"array([3480.68787693, -859.24612298])"
5596,"array([-4013.71122734,  2981.57838529])"
5597,"array([ -49.96578803, -194.93281111])"
5598,"array([6706.77991269,  599.27700148])"
5599,"array([6125.56051007, 3007.06225368])"
5600,"array([-3079.87952364,  1422.64791325])"
5601,"array([ 179.39250156, -442.60360853])"
5602,"array([-294.06169271,  399.27531671])"
5603,"array([ 3520.56195181, -1921.70979143])"
5604,"array([-2218.50085714, -4517.60077907])"
5605,"array([  74.50503686, -307.14889118])"
5606,"array([ 375.2182852 , -267.28050252])"
5607,"array([5719.03576028,  818.488507  ])"
5608,"array([-141.47280272,  567.65920601])"
5609,"array([-1900.38408852, -1609.17387103])"
5610,"array([ 2950.57426934, -4203.14963211])"
5611,"array([-1870.34645952, -4437.13527079])"
5612,"array([-231.12864054, 7007.87362478])"
5613,"array([-3612.20326007,  -936.25886877])"
5614,"array([6575.16199515, 1444.72990994])"
5615,"array([-3646.31962153,  4475.59985083])"
5616,"array([-1380.52693916, -2038.26373075])"
5617,"array([ -223.20842589, -5014.93344386])"
5618,"array([ 3452.54300241, -3986.10031496])"
5619,"array([3661.25866   ,  850.05572605])"
5620,"array([ -772.4796493 , -4528.92402094])"
5621,"array([194.46300205,  58.52947015])"
5622,"array([491.53417839, 260.43679922])"
5623,"array([-5676.84417303,  2767.32250793])"
5624,"array([ -753.75194715, -3905.52271346])"
5625,"array([-1302.94007817,  5115.35059567])"
5626,"array([-3003.63384431,  -935.13715297])"
5627,"array([-1976.21952815,  -484.82820639])"
5628,"array([ 3657.21012895, -1514.26043513])"
5629,"array([709.41808978, 741.25102216])"
5630,"array([-1977.6323767 ,  1652.61871363])"
5631,"array([-730.571888  ,  100.72354435])"
5632,"array([-4335.45621558,   975.4001476 ])"
5633,"array([4016.65894596, 4262.49124816])"
5634,"array([ 223.70015362, -229.96205857])"
5635,"array([-4153.34244366,   927.15630095])"
5636,"array([ 280.34155478, -541.46470213])"
5637,"array([-7113.79925562, -1337.59661865])"
5638,"array([6245.54553677, 1364.56204468])"
5639,"array([332.53128861,  79.91699247])"
5640,"array([ 1509.51212039, -3743.09511767])"
5641,"array([ 1702.8672543 , -6315.03593654])"
5642,"array([2744.99637213, 2174.72002475])"
5643,"array([-4890.08173826,  1105.77968971])"
5644,"array([ 7027.5498153 , -1831.90686039])"
5645,"array([ 644.77540527, 2289.62464309])"
5646,"array([ 2679.33474218, -4056.39795516])"
5647,"array([  733.99204407, -3991.66920443])"
5648,"array([ 2016.86157861, -2446.97059428])"
5649,"array([  443.73215633, -5155.3675439 ])"
5650,"array([3085.55200559, 2676.9265564 ])"
5651,"array([3649.08251593, 4558.0549766 ])"
5652,"array([4005.25878579, 3145.23597485])"
5653,"array([-4846.34886218, -2110.89159915])"
5654,"array([-1562.44752232,  6506.25788526])"
5655,"array([443.75433361, 401.6535238 ])"
5656,"array([ 395.45813305, -131.11746492])"
5657,"array([  198.04005118, -4262.42121449])"
5658,"array([4204.17826419, 5672.2988238 ])"
5659,"array([-475.13926351,  374.5106249 ])"
5660,"array([2070.26252858, 1082.29645644])"
5661,"array([-348.19406888,  578.21039072])"
5662,"array([ 2941.17918035, -3057.34542006])"
5663,"array([ 6771.75109981, -1356.26105162])"
5664,"array([-2883.20256138,  4268.92954149])"
5665,"array([-5265.91625325,  5339.69409466])"
5666,"array([ 1986.16260561, -4114.2612545 ])"
5667,"array([  654.70449213, -2293.48105203])"
5668,"array([  319.02797207, -2069.81050923])"
5669,"array([2113.16130501, -744.85266872])"
5670,"array([ 3299.54157156, -6668.03317831])"
5671,"array([-1580.48774398, -5192.79891318])"
5672,"array([291.45738266, -17.84141634])"
5673,"array([-252.01930753,  550.09938621])"
5674,"array([562.91256496, 188.09025843])"
5675,"array([-1171.11996186, -3588.44959855])"
5676,"array([-4351.93752514, -4275.08109368])"
5677,"array([ 951.68079068, 6733.2042108 ])"
5678,"array([-4146.5335434 , -3675.83378775])"
5679,"array([3255.20141902, -929.01138262])"
5680,"array([-3641.72579645,  2804.37752937])"
5681,"array([7521.4069685 , -142.02866292])"
5682,"array([ 5277.18080621, -1080.81473063])"
5683,"array([2548.53153764, 4350.26884136])"
5684,"array([ 4548.4752775 , -3024.31234928])"
5685,"array([-6264.19797069, -3874.9158698 ])"
5686,"array([6853.46392121, 2947.5952    ])"
5687,"array([-1092.41163418, -3920.50227203])"
5688,"array([5519.26197629, 2966.8273512 ])"
5689,"array([-6465.70228536,  1276.93755432])"
5690,"array([ -964.4024407 , -3037.57151354])"
5691,"array([ 5127.84070289, -1437.8185157 ])"
5692,"array([-2625.29532167,  2632.45933089])"
5693,"array([-2427.88220809, -1359.52922116])"
5694,"array([-3800.09556851, -4066.53736516])"
5695,"array([-35.3234693, 143.3980618])"
5696,"array([4659.17461217,  771.70013332])"
5697,"array([-4961.15896423, -1985.2574322 ])"
5698,"array([223.04420825, 740.62978081])"
5699,"array([  580.49906672, -5102.92836573])"
5700,"array([-4970.58122629, -4195.43156978])"
5701,"array([ 2247.45143435, -2212.64291297])"
5702,"array([-3812.78918154,  1947.64568667])"
5703,"array([  132.70620311, -7065.8578979 ])"
5704,"array([-2294.31923158,  3360.52017921])"
5705,"array([5357.02430033, 4871.22577697])"
5706,"array([-3688.06215458, -3460.71421366])"
5707,"array([ 3171.8400812 , -1562.55027785])"
5708,"array([ 2961.52854798, -6664.94319923])"
5709,"array([-2769.03610636,  3678.26154318])"
5710,"array([ -353.64669224, -4042.63798513])"
5711,"array([ 1703.40988076, -1589.0447259 ])"
5712,"array([-149.21806077,  325.56757501])"
5713,"array([ 1632.78330022, -3012.59138653])"
5714,"array([-2137.10739782,  3114.02546972])"
5715,"array([ 3426.03169498, -5358.23233386])"
5716,"array([-4124.90403655, -4831.9110357 ])"
5717,"array([ 58.66302961, 450.43110757])"
5718,"array([2083.16111841, 2686.33941109])"
5719,"array([ -815.31519024, -5836.65003917])"
5720,"array([-5440.05364405,  4384.8423526 ])"
5721,"array([ 2865.47982728, -3183.20534434])"
5722,"array([ 2296.77705748, -4074.76380306])"
5723,"array([-2044.27415943, -6388.68474928])"
5724,"array([-839.93138556, 2283.7149641 ])"
5725,"array([-5411.09406627, -2500.9494297 ])"
5726,"array([3362.64057089, 1941.26299013])"
5727,"array([-682.75791321, 6788.44542739])"
5728,"array([-5459.94502248,  -141.29088952])"
5729,"array([-215.55524405,  135.66485501])"
5730,"array([-295.64531763,  205.75721624])"
5731,"array([-256.1427056, 1194.4222415])"
5732,"array([-2042.83234719,  6862.87163455])"
