# index, _pos
4871,"array([374.88538364, -42.79538095])"
4872,"array([ 1279.45461617, -1168.40169551])"
4873,"array([ 1254.85391212, -6547.28622495])"
4874,"array([-3204.6413061 , -7370.69645679])"
4875,"array([ 9593.5729182, -5676.7587653])"
4876,"array([6495.61626215, 4839.73880892])"
4877,"array([1255.54750026,  244.63524112])"
4878,"array([  69.99839747, -849.44953788])"
4879,"array([6997.20513656,  -92.83089985])"
4880,"array([ 5824.18783168, -1169.57286697])"
4881,"array([ 3405.05348439, -5644.36852461])"
4882,"array([ 4681.69630719, -7768.94185355])"
4883,"array([ 3521.5665625 , -8253.02763288])"
4884,"array([ 3610.44537674, -2373.25400779])"
4885,"array([1107.98919149, -421.76242972])"
4886,"array([-2316.31362267, 10404.53788321])"
4887,"array([8347.15113996, -401.36215406])"
4888,"array([8031.7854659 ,  709.29470978])"
4889,"array([-6812.80881422,  8324.83747476])"
4890,"array([-6950.93895173,  8173.23983239])"
4891,"array([-1917.91712459, -2366.96589191])"
4892,"array([1560.33290955,  978.96130623])"
4893,"array([-7554.69825174, -4453.18189527])"
4894,"array([ 896.19717842, -443.10678453])"
4895,"array([1176.34407225, -752.44297732])"
4896,"array([-591.12952341, -852.21533266])"
4897,"array([ 1321.22367129, -7121.22158169])"
4898,"array([  2316.74786173, -10702.15054622])"
4899,"array([-8745.40181602,  2721.6146842 ])"
4900,"array([1118.49371493, 3406.5042654 ])"
4901,"array([-2802.62860749,  8418.61672126])"
4902,"array([3413.50418549, 9071.74782074])"
4903,"array([ 764.1140794 , -344.65983396])"
4904,"array([ 1310.50215964, -3166.58694518])"
4905,"array([ 5803.16376673, -3687.21912716])"
4906,"array([1152.37774182, -593.63278275])"
4907,"array([ 6650.75091171, -5633.68468568])"
4908,"array([-1009.3369962, -3687.0016979])"
4909,"array([2254.15555287, 5422.37608204])"
4910,"array([-2326.82921584, -7787.70007269])"
4911,"array([1332.30414099,  975.06057046])"
4912,"array([1363.71797659, -344.96598639])"
4913,"array([ 3518.74728988, -8794.41538033])"
4914,"array([1510.21777083, -890.7453712 ])"
4915,"array([3595.16812306, 7977.62203884])"
4916,"array([-4750.95475803,   174.28273455])"
4917,"array([ 3293.65593208, 10469.77196338])"
4918,"array([-865.24004529,  487.24151159])"
4919,"array([-4538.13943842, -3732.45791954])"
4920,"array([ 1080.89957189, -1208.80783365])"
4921,"array([1944.78095219,  434.47361318])"
4922,"array([-4218.74217823, -1519.80561797])"
4923,"array([-7530.85915913, -1292.90318792])"
4924,"array([ -525.91562392, -4120.43230247])"
4925,"array([8293.68460263, 6671.27194834])"
4926,"array([-2461.01040983, -9224.3639829 ])"
4927,"array([ 9738.87518967, -1366.01599971])"
4928,"array([ 427.40453014, 9985.59690719])"
4929,"array([  -415.92677758, -10746.67219238])"
4930,"array([-415.8377356 , 6805.38982131])"
4931,"array([ -153.38950455, -8325.30442925])"
4932,"array([-4458.16316839,   444.30239482])"
4933,"array([ 5123.86072308, -5419.70118584])"
4934,"array([-5499.64766832, -8592.79928171])"
4935,"array([9973.51087313, 2349.07957636])"
4936,"array([-9376.57462553,  2919.9316826 ])"
4937,"array([ 6352.47484961, -5963.6611684 ])"
4938,"array([-4906.56861811,   839.5518656 ])"
4939,"array([-4031.34794516,  1439.16660839])"
4940,"array([ 1453.0968534 , -8054.29639465])"
4941,"array([ 4502.5020876 , -4995.41234595])"
4942,"array([9573.07062361, 2521.00917444])"
4943,"array([ 3867.42327015, -7738.73533903])"
4944,"array([351.58151503, 126.13545959])"
4945,"array([ 3990.47230992, -5104.69708931])"
4946,"array([-2909.68594715, -3112.75915705])"
4947,"array([6461.48904304, 1743.44237836])"
4948,"array([ -416.33947495, -3502.07731651])"
4949,"array([ 9013.22297543, -3990.38754113])"
4950,"array([-2269.00442369,  3661.7212039 ])"
4951,"array([-1286.4884799 , -9841.63983279])"
4952,"array([-10291.30859664,   -795.53057803])"
4953,"array([7535.48067488, 5556.77320457])"
4954,"array([-651.94106373, 3983.2621976 ])"
4955,"array([1297.35068837, 5271.21589721])"
4956,"array([-10407.03659153,   -245.10438656])"
4957,"array([-1983.99729408, -9414.49373215])"
4958,"array([   110.24778381, -10554.15364522])"
4959,"array([1313.78825158,   43.6693368 ])"
4960,"array([ 5873.23778591, -8033.14937517])"
4961,"array([1506.11883809, 5101.72013055])"
4962,"array([-5672.89612989,  8925.97027729])"
4963,"array([-1462.71345373, -8994.24764148])"
4964,"array([  766.39484268, -9821.02763134])"
4965,"array([632.95426343, -52.93689063])"
4966,"array([1193.65374317,   58.02570548])"
4967,"array([792.16981973, 862.47602159])"
4968,"array([ 1721.02650515, -9729.07640118])"
4969,"array([-5693.79509685, -1395.20116636])"
4970,"array([  350.94700414, -3301.10562006])"
4971,"array([-3996.64465316, -4538.01630139])"
4972,"array([-7188.21020221,  3097.9144846 ])"
4973,"array([ 5816.21405598, -3341.44081636])"
4974,"array([-615.72595531, 8989.75106525])"
4975,"array([-2329.32428207, -4891.20484088])"
4976,"array([ 112.4239351 , -894.78304804])"
4977,"array([ 1987.53829544, -6624.85315091])"
4978,"array([ 4305.76120363, -8325.35410646])"
4979,"array([-31.95589546, 668.35889299])"
4980,"array([ 2517.55268588, -4994.83242902])"
4981,"array([ 3382.62083607, -3714.28906322])"
4982,"array([ 3327.20677856, -6295.62831332])"
4983,"array([ 218.98504227, -453.05404207])"
4984,"array([479.48702774, 824.14020416])"
4985,"array([9941.74318266,  633.31838462])"
4986,"array([1066.68357385, 5953.42368213])"
4987,"array([-4759.26927201,  6370.87950753])"
4988,"array([ 399.4008632 , -407.42913463])"
4989,"array([2042.23496265, 3964.52411563])"
4990,"array([-7522.19555269,  2896.84632288])"
4991,"array([-9059.17814822, -2289.78193653])"
4992,"array([4415.74598006, 4851.26533541])"
4993,"array([-160.43938681, 9811.4391986 ])"
4994,"array([ 3083.08594565, -5352.18921919])"
4995,"array([9467.15588436, 2090.30503367])"
4996,"array([5695.22657352, 2496.71462314])"
4997,"array([ 889.31335971, -689.76753455])"
4998,"array([ 469.10629734, 8617.26859871])"
4999,"array([750.20663793, 131.09970209])"
5000,"array([9502.58329575, 4242.04537387])"
5001,"array([6171.53406157,  428.83681019])"
5002,"array([5400.65548114, 1257.46711144])"
5003,"array([-7254.90819377,  4656.54041235])"
5004,"array([2237.53610023, 3377.77304899])"
5005,"array([5123.60954953, 3148.21423492])"
5006,"array([ 3856.708748  , -4464.99497087])"
5007,"array([-6130.23019775, -2329.0274622 ])"
5008,"array([  -471.085259  , -10560.55297064])"
5009,"array([ 8847.42222525, -5891.32043428])"
5010,"array([3544.54773793, 7389.46255767])"
5011,"array([ 4487.21543425, -8183.68675565])"
5012,"array([7390.13413318, 1916.35879715])"
5013,"array([ -223.68848185, 10471.91410388])"
5014,"array([5861.61939259, 4264.56118765])"
5015,"array([-7008.02005813,   292.36591404])"
5016,"array([ 3260.21014603, -7999.64317726])"
5017,"array([1459.37810482, 2826.96031543])"
5018,"array([ 2444.74801479, -6740.89459402])"
5019,"array([-2509.93494341,  8346.47147955])"
5020,"array([-5921.91302334,  -436.54071233])"
5021,"array([3295.32065039,  839.85572867])"
5022,"array([-8152.96634973, -3954.01894762])"
5023,"array([-7538.09480576,  2065.83417478])"
5024,"array([ 3534.57147154, -5715.43493658])"
5025,"array([2654.77759246, 2905.63558466])"
5026,"array([ 5796.47087715, -4750.4389391 ])"
5027,"array([5905.32940643, 4627.9319961 ])"
5028,"array([1825.46062411, 2768.95497843])"
5029,"array([341.70288775,  98.95681971])"
5030,"array([7587.77986909, 3302.41182717])"
5031,"array([-2727.81466678,  3110.21743303])"
5032,"array([-1363.95023665, -3346.89775572])"
5033,"array([  31.19047557, -118.57270717])"
5034,"array([  -79.81890923, -5988.03334637])"
5035,"array([-6772.71628544,  1510.42084791])"
5036,"array([ 6631.50543661, -3519.34342179])"
5037,"array([5267.16128398, 9509.59277389])"
5038,"array([-7434.21195407,  3928.84615051])"
5039,"array([-2472.74732629,  7128.52292069])"
5040,"array([-8389.3495213,  5350.4071472])"
5041,"array([1012.30585768, 7630.31486292])"
5042,"array([-7124.82761174,  1008.55816617])"
5043,"array([1882.01510258, 8473.35829269])"
5044,"array([9529.89445087,  671.59638546])"
5045,"array([-3484.03840103,  7231.11247134])"
5046,"array([-4894.36386408,  4827.24991798])"
5047,"array([ 3246.27691542, -9004.78253692])"
5048,"array([-8340.59147083,   178.31910075])"
5049,"array([-6563.58298582, -1877.22584909])"
5050,"array([ -864.249552  , 10165.39027341])"
5051,"array([4866.43173421, 6850.24446674])"
5052,"array([-8488.18538129, -1307.1921921 ])"
5053,"array([3428.26587392, 8410.83761602])"
5054,"array([ 6828.62831563, -5291.49824889])"
5055,"array([ 6550.76552048, -8544.52201471])"
5056,"array([-3800.99282887, -3629.49411787])"
5057,"array([-4148.22638227, -3539.22522047])"
5058,"array([-4567.97311669,  2810.71977605])"
5059,"array([ 6696.56991144, -2858.18196646])"
5060,"array([4550.34653716, 8058.04128844])"
5061,"array([7251.89551756, 3752.18150962])"
5062,"array([ 1072.93729214, -4624.05938455])"
5063,"array([131.90341174, -36.51039417])"
5064,"array([710.23787245,  87.18169161])"
5065,"array([948.53877865, 251.10757877])"
5066,"array([ 6933.52895758, -8503.48706854])"
5067,"array([-9564.40198384,  2867.6343656 ])"
5068,"array([-5143.11390487,  1245.14351712])"
5069,"array([11019.19483445, -1188.73010987])"
5070,"array([ -102.91409194, -8606.40266841])"
5071,"array([ 1845.17951456, -5728.9233408 ])"
5072,"array([-2401.95614494, 10257.57010766])"
5073,"array([ 9777.36304037, -5336.86864409])"
5074,"array([ 1891.32875081, -2394.4227232 ])"
5075,"array([5730.65662992, 8559.49699361])"
5076,"array([-3771.98546466, -5614.78572927])"
5077,"array([-4628.83083843, -3480.50019554])"
5078,"array([-8595.00206494,  4594.60358577])"
5079,"array([9202.42698109, -630.5185774 ])"
5080,"array([-6260.13473082, -6546.01919529])"
5081,"array([-6496.12004256, -1260.52737224])"
5082,"array([ 2711.01931613, -4232.77063877])"
5083,"array([-1631.92750644,  5280.79555031])"
5084,"array([-5407.49947063, -5628.30096166])"
5085,"array([-3813.00818394,  1254.3228356 ])"
5086,"array([-3340.41666266,  3638.33953498])"
5087,"array([-6629.10904067, -7851.73631437])"
5088,"array([-6839.79018581, -1561.13683745])"
5089,"array([5531.90971232,  336.335695  ])"
5090,"array([ 7063.04320977, -7400.07942722])"
5091,"array([-4491.69701351,  6434.91495315])"
5092,"array([ 184.88749105, 8823.45290628])"
5093,"array([-2531.33246118, -2179.49938868])"
5094,"array([-2677.70927559, -1937.66300569])"
5095,"array([-1588.39240879, -7112.1719344 ])"
5096,"array([ 8996.97489467, -4232.74486887])"
5097,"array([8063.31577682, 3713.40865571])"
5098,"array([-8932.41361513,  -712.01936688])"
5099,"array([8916.03938358, 3318.3358671 ])"
5100,"array([-1276.11066148, -7727.29777088])"
5101,"array([ 9119.93438838, -3146.84923934])"
5102,"array([3270.15770132, 6214.96054996])"
5103,"array([4839.60428108, 7381.46474424])"
5104,"array([-2659.14374223,  7723.02667599])"
5105,"array([-322.34331813, 6489.59579172])"
5106,"array([ -513.48464627, -6922.00700204])"
5107,"array([-4380.9143903 ,  5016.73581008])"
5108,"array([ 8433.70350437, -2437.10199717])"
5109,"array([4229.7715212 , 8276.34674615])"
5110,"array([5433.73579063, 1866.40643943])"
5111,"array([3754.66472099, 2446.98786957])"
5112,"array([ 4002.87019833, -2795.44777964])"
5113,"array([ -374.33493455, -4286.99012782])"
5114,"array([-3622.99117243, -8722.88599767])"
5115,"array([-4240.52718677,  5581.127661  ])"
5116,"array([1853.58440073, 3871.83655586])"
5117,"array([-7399.68292419,  6856.53121996])"
5118,"array([ 2833.88746066, -4538.81409372])"
5119,"array([-8539.47908796, -2521.5034896 ])"
5120,"array([ 7730.07823853, -1716.1893147 ])"
5121,"array([ 204.37800897, 9106.51983515])"
5122,"array([  3487.9022554 , -10327.64470383])"
5123,"array([-2883.06443834, -4402.00031847])"
5124,"array([-4443.47729351,  8513.25875635])"
5125,"array([8958.06457432, 4016.08406001])"
5126,"array([  826.60003782, -7695.78657687])"
5127,"array([-4327.92941279,  7045.34041107])"
5128,"array([6308.70718724, 1843.71232849])"
5129,"array([5136.67451111,  485.76915295])"
5130,"array([-258.18020827, 4127.56893777])"
5131,"array([ 4251.18819325, -4906.04848887])"
5132,"array([-484.02169117, 9869.19253015])"
5133,"array([-2016.28280755, -5704.93125113])"
5134,"array([-6026.19472782,  -379.31520038])"
5135,"array([5441.07956211, -686.22281279])"
5136,"array([6553.98422481, 6037.91241363])"
5137,"array([  2631.38500932, -10659.31667521])"
5138,"array([292.36460609, 225.5290308 ])"
5139,"array([-6233.01526964, -6618.59546167])"
5140,"array([-6065.35372762,   181.53821954])"
5141,"array([-780.1051463 , 4054.59565692])"
5142,"array([2522.73385625, 7364.36109511])"
5143,"array([-4567.4887047 ,  8415.88003945])"
5144,"array([-6121.01224852,  3916.17554014])"
5145,"array([ 4340.86962315, -9120.8892007 ])"
5146,"array([-4552.36248545, -2290.87051347])"
5147,"array([2146.76250119, 6571.26570915])"
5148,"array([7155.02572274, 3651.47013574])"
5149,"array([ -483.56968855, -5539.05903762])"
5150,"array([ -103.39581508, -4768.79087082])"
5151,"array([6475.90056662, 3890.15060092])"
5152,"array([-7905.20909578,  2274.81381253])"
5153,"array([-2068.82418585,  5448.82239639])"
5154,"array([-6138.78437892,  3151.75580284])"
5155,"array([-3806.11088767,  3207.589085  ])"
5156,"array([511.7010456 ,  95.03281154])"
5157,"array([-1436.3494212,  5694.7394519])"
5158,"array([-4165.22307939,  5168.67946644])"
5159,"array([-5147.53713228,  3313.49560675])"
5160,"array([ 562.00434277, 7772.35992704])"
5161,"array([-7510.57012863,  2135.97404634])"
5162,"array([-4226.40195084, -7486.26660313])"
5163,"array([-4063.74652871,  6546.79628972])"
5164,"array([ 5382.02584954, -7077.66997426])"
5165,"array([-4301.86707966,  6589.72151958])"
5166,"array([ -652.17327744, -6075.29192811])"
5167,"array([ 9292.98096612, -1915.6478593 ])"
5168,"array([1434.14453629, 2907.69728033])"
5169,"array([2041.07397143, 9423.64711766])"
5170,"array([ 5531.57744296, -3930.70368016])"
5171,"array([-1659.11166829, -5900.93087652])"
5172,"array([ 1412.66752987, -8916.01581184])"
5173,"array([2398.15195429, 5274.05468138])"
5174,"array([10495.6831305 ,   466.52566633])"
5175,"array([ 6513.20184615, -1308.93912735])"
5176,"array([ 5037.61474315, -6707.18711607])"
5177,"array([ 8842.42573743, -5581.68312817])"
5178,"array([ 5534.24993327, -2153.79603288])"
5179,"array([-5654.59158808,  -900.73801554])"
5180,"array([ 8175.07544346, -7195.3657634 ])"
5181,"array([-4438.83200432,   593.34014575])"
5182,"array([ 4596.04095658, -2648.15087493])"
5183,"array([4362.84487829, 2035.55849863])"
5184,"array([ 3587.47450164, -8298.06568604])"
5185,"array([ 142.60065799, 6232.07692739])"
5186,"array([ 5179.69759333, -5367.18229637])"
5187,"array([188.59392985,  40.65233602])"
5188,"array([-6083.77730305, -3788.19541625])"
5189,"array([-2010.44120888, -4081.16017764])"
5190,"array([ 5773.47082121, -5253.04806131])"
5191,"array([-6427.15727991,  5934.45720507])"
5192,"array([4836.60230376, 1878.3324434 ])"
5193,"array([-1278.0313023 ,  4475.65326117])"
5194,"array([-4333.63392307,  5935.34722807])"
5195,"array([-8072.7078156 ,  -316.31267273])"
5196,"array([-1845.23963283,  9842.73456501])"
5197,"array([2245.87619289, 2216.09149485])"
5198,"array([-5506.94778293, -2202.99527251])"
5199,"array([ 313.64661108, 6381.56207678])"
5200,"array([5081.30861517, 6404.03427151])"
5201,"array([-190.35281715,  177.95285351])"
5202,"array([-5768.54494587, -8590.65421363])"
5203,"array([3692.70247007, 9178.52620335])"
5204,"array([  410.56075553, -4339.33628338])"
5205,"array([1492.0500072 , 4519.92785548])"
5206,"array([-4630.55464764, -2485.5719877 ])"
5207,"array([-8012.44804777, -1872.48755674])"
5208,"array([-3338.834184  ,  4235.96712974])"
5209,"array([8810.92789045, 2277.46234008])"
5210,"array([  79.21841151, 3868.89935771])"
5211,"array([8032.89168682, -735.23071359])"
5212,"array([9547.53940794,  374.95869444])"
5213,"array([ 1713.63734307, -4137.2243484 ])"
5214,"array([-6721.88852566,    28.3655465 ])"
5215,"array([6924.2782058 , 1550.79040616])"
5216,"array([ 2918.7747503 , -9587.21608298])"
5217,"array([ 3728.62882054, -3328.98678484])"
5218,"array([-6189.35440242,  -513.92311659])"
5219,"array([ 6637.05297448, -8013.33276211])"
5220,"array([-5519.35177982,  6711.58792686])"
5221,"array([ 1893.40263429, -6549.70000637])"
5222,"array([-6781.82317369,  3696.28505457])"
5223,"array([ 6264.65311277, -2501.55511455])"
5224,"array([-8217.8497289 , -3187.69117297])"
5225,"array([-440.73184202, 7632.40908499])"
5226,"array([ 2192.89562362, -3263.50317058])"
5227,"array([ 1405.37871619, -7679.24486289])"
5228,"array([7324.02654422, 6905.06301819])"
5229,"array([-4655.96969197,  4249.96148728])"
5230,"array([-1421.74979176,  2778.49694089])"
5231,"array([-1969.92367391,  9104.36041146])"
5232,"array([-5805.6143193 , -6350.38964184])"
5233,"array([7673.27463417, 3573.80816435])"
5234,"array([ 3210.73125282, -4484.48458418])"
5235,"array([ 3721.96383592, -5837.96135434])"
5236,"array([5363.45922154, 7423.90486892])"
5237,"array([ 1172.75919244, -4690.24799728])"
5238,"array([ 3693.30548593, -1227.51296326])"
5239,"array([ 9808.3126145 , -3575.76533468])"
